date,state,checkins,unique_ind,unique_loc
2022-02-21,Kedah,875848,488356,37578
2022-02-21,Kelantan,340744,200564,21442
2022-02-21,Melaka,613462,310652,24139
2022-02-21,Negeri Sembilan,801787,420727,27528
2022-02-21,Pahang,949699,435926,34928
2022-02-21,Perak,1598095,737078,59379
2022-02-21,Perlis,230397,147970,9635
2022-02-21,Pulau Pinang,1549265,740836,53397
2022-02-21,Sabah,1456911,581127,54557
2022-02-21,Sarawak,1554046,649253,50107
2022-02-21,Selangor,5824921,2878942,167036
2022-02-21,Terengganu,371508,210572,18896
2022-02-21,W.P. KualaLumpur,4027463,1987371,92065
2022-02-21,W.P. Labuan,67126,29582,2045
2022-02-21,W.P. Putrajaya,209530,135579,2819
2022-02-22,Johor,2809434,1338794,100120
2022-02-22,Kedah,853003,478169,37284
2022-02-22,Kelantan,338528,199855,21237
2022-02-22,Melaka,614551,310416,24539
2022-02-22,Negeri Sembilan,820324,422375,27639
2022-02-22,Pahang,936304,430660,34930
2022-02-22,Perak,1562685,724457,60317
2022-02-22,Perlis,226022,145572,9712
2022-02-22,Pulau Pinang,1533576,739276,53671
2022-02-22,Sabah,1485264,589915,55410
2022-02-22,Sarawak,1569424,652764,50858
2022-02-22,Selangor,5869913,2897474,170508
2022-02-22,Terengganu,370188,208025,18965
2022-02-22,W.P. KualaLumpur,4039078,1993675,93758
2022-02-22,W.P. Labuan,65250,29093,2049
2022-02-22,W.P. Putrajaya,215537,138251,2809
2022-02-23,Johor,2820606,1333473,100533
2022-02-23,Kedah,856739,477411,38099
2022-02-23,Kelantan,326746,194084,20705
2022-02-23,Melaka,645619,318854,24810
2022-02-23,Negeri Sembilan,817559,420802,28239
2022-02-23,Pahang,886752,415632,34465
2022-02-23,Perak,1519694,709155,60133
2022-02-23,Perlis,217493,140573,9649
2022-02-23,Pulau Pinang,1515512,729499,53742
2022-02-23,Sabah,1485593,590167,55775
2022-02-23,Sarawak,1571432,644646,50823
2022-02-23,Selangor,5919932,2890721,170737
2022-02-23,Terengganu,348767,199529,18229
2022-02-23,W.P. KualaLumpur,4054115,1975078,93970
2022-02-23,W.P. Labuan,65784,28926,2054
2022-02-23,W.P. Putrajaya,206901,133032,2816
2022-02-24,Johor,2571798,1269496,97447
2022-02-24,Kedah,824670,465981,37688
2022-02-24,Kelantan,323182,193627,20490
2022-02-24,Melaka,613537,310847,24735
2022-02-24,Negeri Sembilan,787742,414647,28043
2022-02-24,Pahang,797219,391287,32655
2022-02-24,Perak,1503945,711256,59916
2022-02-24,Perlis,218235,142765,9518
2022-02-24,Pulau Pinang,1472854,722181,53598
2022-02-24,Sabah,1465271,590242,55813
2022-02-24,Sarawak,1544296,645569,50873
2022-02-24,Selangor,5761072,2865017,168479
2022-02-24,Terengganu,343159,197110,17898
2022-02-24,W.P. KualaLumpur,3823012,1935423,91922
2022-02-24,W.P. Labuan,62918,28382,2049
2022-02-24,W.P. Putrajaya,206216,131692,2805
2022-02-25,Johor,2863445,1346349,94809
2022-02-25,Kedah,796832,445245,27000
2022-02-25,Kelantan,265017,163927,10312
2022-02-25,Melaka,699003,339354,24756
2022-02-25,Negeri Sembilan,859447,442923,28065
2022-02-25,Pahang,996978,455286,33400
2022-02-25,Perak,1657301,764563,60295
2022-02-25,Perlis,228351,146375,9003
2022-02-25,Pulau Pinang,1610924,762712,53527
2022-02-25,Sabah,1603018,626053,55650
2022-02-25,Sarawak,1806490,703477,51521
2022-02-25,Selangor,6128441,2998245,167462
2022-02-25,Terengganu,252389,155012,8616
2022-02-25,W.P. KualaLumpur,4277914,2092874,92472
2022-02-25,W.P. Labuan,77005,31796,2019
2022-02-25,W.P. Putrajaya,237713,146829,2718
2022-02-26,Johor,2985240,1362528,89911
2022-02-26,Kedah,915934,493753,33216
2022-02-26,Kelantan,294893,175416,15068
2022-02-26,Melaka,762352,358655,22425
2022-02-26,Negeri Sembilan,921979,466562,25379
2022-02-26,Pahang,1064194,469660,29931
2022-02-26,Perak,1675542,768979,54758
2022-02-26,Perlis,210395,130943,8045
2022-02-26,Pulau Pinang,1657366,747903,47076
2022-02-26,Sabah,1654361,621730,49748
2022-02-26,Sarawak,1951965,709325,44761
2022-02-26,Selangor,6636168,3057030,144481
2022-02-26,Terengganu,313984,181329,12671
2022-02-26,W.P. KualaLumpur,4433560,2101623,75564
2022-02-26,W.P. Labuan,70281,29462,1660
2022-02-26,W.P. Putrajaya,222186,141036,1835
2022-02-27,Johor,2882023,1295890,75281
2022-02-27,Kedah,945791,504535,33667
2022-02-27,Kelantan,297647,179363,16432
2022-02-27,Melaka,649880,317458,15992
2022-02-27,Negeri Sembilan,820240,427105,18664
2022-02-27,Pahang,899411,420291,20943
2022-02-27,Perak,1590380,735426,39137
2022-02-27,Perlis,186943,115515,5629
2022-02-27,Pulau Pinang,1525360,697060,33768
2022-02-27,Sabah,1462836,565887,37654
2022-02-27,Sarawak,1824971,674441,32191
2022-02-27,Selangor,6089660,2838205,104750
2022-02-27,Terengganu,336750,192362,15654
2022-02-27,W.P. KualaLumpur,4222731,2010988,56283
2022-02-27,W.P. Labuan,58884,26437,1217
2022-02-27,W.P. Putrajaya,227870,146487,1575
2022-02-28,Johor,2851607,1334094,97488
2022-02-28,Kedah,903662,493001,36918
2022-02-28,Kelantan,332065,193640,18511
2022-02-28,Melaka,685873,329626,23918
2022-02-28,Negeri Sembilan,874513,437371,27190
2022-02-28,Pahang,983581,439928,33436
2022-02-28,Perak,1596646,737345,58363
2022-02-28,Perlis,229474,145305,9360
2022-02-28,Pulau Pinang,1558941,740027,52033
2022-02-28,Sabah,1643877,630698,54943
2022-02-28,Sarawak,1791234,690762,49710
2022-02-28,Selangor,6178531,2953380,165399
2022-02-28,Terengganu,358471,200954,16538
2022-02-28,W.P. KualaLumpur,4305856,2092031,91183
2022-02-28,W.P. Labuan,74628,31101,2015
2022-02-28,W.P. Putrajaya,228772,144152,2719
2022-03-01,Johor,2866518,1342160,99775
2022-03-01,Kedah,836198,459267,33092
2022-03-01,Kelantan,346992,199593,19607
2022-03-01,Melaka,670474,325350,24298
2022-03-01,Negeri Sembilan,768168,396788,24157
2022-03-01,Pahang,951059,428255,34151
2022-03-01,Perak,1627841,738102,59540
2022-03-01,Perlis,218411,141027,8621
2022-03-01,Pulau Pinang,1607322,752964,53261
2022-03-01,Sabah,1656155,634339,55761
2022-03-01,Sarawak,1763225,684891,50443
2022-03-01,Selangor,6185081,2964947,168788
2022-03-01,Terengganu,324477,182688,14287
2022-03-01,W.P. KualaLumpur,4278785,2085898,92572
2022-03-01,W.P. Labuan,70963,30094,2021
2022-03-01,W.P. Putrajaya,227627,143908,2750
2022-03-02,Johor,2840626,1328641,100026
2022-03-02,Kedah,897175,487330,37527
2022-03-02,Kelantan,348263,200322,19894
2022-03-02,Melaka,680045,327344,24340
2022-03-02,Negeri Sembilan,868166,433600,28099
2022-03-02,Pahang,952655,425626,34458
2022-03-02,Perak,1599981,725919,60023
2022-03-02,Perlis,222289,141602,9504
2022-03-02,Pulau Pinang,1555090,736091,53315
2022-03-02,Sabah,1661390,640225,55816
2022-03-02,Sarawak,1806004,695526,51203
2022-03-02,Selangor,6193118,2954137,169655
2022-03-02,Terengganu,368467,203831,17456
2022-03-02,W.P. KualaLumpur,4298326,2073666,93056
2022-03-02,W.P. Labuan,75063,31498,2060
2022-03-02,W.P. Putrajaya,219070,139289,2729
2022-03-03,Johor,2795992,1325367,99880
2022-03-03,Kedah,902588,491640,37758
2022-03-03,Kelantan,356280,206156,20180
2022-03-03,Melaka,671947,325565,24774
2022-03-03,Negeri Sembilan,822970,425304,27918
2022-03-03,Pahang,936073,426921,34298
2022-03-03,Perak,1552477,721342,59890
2022-03-03,Perlis,229366,147138,9575
2022-03-03,Pulau Pinang,1571620,744064,53630
2022-03-03,Sabah,1692626,644427,56968
2022-03-03,Sarawak,1717722,674724,50745
2022-03-03,Selangor,6056650,2932665,169367
2022-03-03,Terengganu,366719,204767,17389
2022-03-03,W.P. KualaLumpur,4101898,2029858,92590
2022-03-03,W.P. Labuan,71600,30748,2031
2022-03-03,W.P. Putrajaya,218004,138339,2731
2022-03-04,Johor,2949681,1365017,94949
2022-03-04,Kedah,868614,475624,28226
2022-03-04,Kelantan,310695,188751,11417
2022-03-04,Melaka,702100,340176,24446
2022-03-04,Negeri Sembilan,844738,438745,27493
2022-03-04,Pahang,1012609,456507,33337
2022-03-04,Perak,1645284,757914,59351
2022-03-04,Perlis,243431,152696,9220
2022-03-04,Pulau Pinang,1654773,768840,53213
2022-03-04,Sabah,1710395,652222,56581
2022-03-04,Sarawak,1711289,673350,50718
2022-03-04,Selangor,6116656,2963092,165227
2022-03-04,Terengganu,282897,171066,9280
2022-03-04,W.P. KualaLumpur,4241668,2066427,91234
2022-03-04,W.P. Labuan,75107,31802,2020
2022-03-04,W.P. Putrajaya,233280,146263,2690
2022-03-05,Johor,2961158,1348864,89486
2022-03-05,Kedah,842421,465837,32333
2022-03-05,Kelantan,337269,197644,16973
2022-03-05,Melaka,784817,361984,22118
2022-03-05,Negeri Sembilan,859150,446490,24467
2022-03-05,Pahang,1013684,455682,29205
2022-03-05,Perak,1636669,755901,53729
2022-03-05,Perlis,212728,134020,8031
2022-03-05,Pulau Pinang,1600932,726956,45929
2022-03-05,Sabah,1687053,634089,49826
2022-03-05,Sarawak,1828616,678460,43826
2022-03-05,Selangor,6372686,2965083,141145
2022-03-05,Terengganu,353421,198812,14206
2022-03-05,W.P. KualaLumpur,4306759,2050235,74035
2022-03-05,W.P. Labuan,70003,29927,1658
2022-03-05,W.P. Putrajaya,221446,139910,1776
2022-03-06,Johor,3088332,1340867,76102
2022-03-06,Kedah,930714,501280,33179
2022-03-06,Kelantan,370409,214099,20327
2022-03-06,Melaka,711848,336930,16249
2022-03-06,Negeri Sembilan,863396,441366,18492
2022-03-06,Pahang,958700,441745,21584
2022-03-06,Perak,1587978,736082,38566
2022-03-06,Perlis,182142,113941,5588
2022-03-06,Pulau Pinang,1499679,683026,33200
2022-03-06,Sabah,1655316,619511,38590
2022-03-06,Sarawak,1732447,656783,31726
2022-03-06,Selangor,6291528,2902521,104820
2022-03-06,Terengganu,399889,219038,18025
2022-03-06,W.P. KualaLumpur,4386610,2061922,56159
2022-03-06,W.P. Labuan,64053,28084,1243
2022-03-06,W.P. Putrajaya,233321,150141,1577
2022-03-07,Johor,2700344,1296211,96241
2022-03-07,Kedah,860257,473960,35971
2022-03-07,Kelantan,341698,199562,20058
2022-03-07,Melaka,635297,314715,23547
2022-03-07,Negeri Sembilan,765075,402791,26377
2022-03-07,Pahang,936331,425371,33133
2022-03-07,Perak,1530072,714481,57146
2022-03-07,Perlis,222813,141996,9188
2022-03-07,Pulau Pinang,1448753,708354,50994
2022-03-07,Sabah,1690678,644751,56190
2022-03-07,Sarawak,1675822,664352,49011
2022-03-07,Selangor,5452321,2732177,159255
2022-03-07,Terengganu,372958,205802,18051
2022-03-07,W.P. KualaLumpur,3732113,1894759,87893
2022-03-07,W.P. Labuan,69824,29922,2014
2022-03-07,W.P. Putrajaya,196934,127246,2711
2022-03-08,Johor,2857121,1336027,98986
2022-03-08,Kedah,805475,453301,35338
2022-03-08,Kelantan,333231,195020,19963
2022-03-08,Melaka,665061,323354,24255
2022-03-08,Negeri Sembilan,808488,414864,26953
2022-03-08,Pahang,941837,424794,33939
2022-03-08,Perak,1520199,708439,58318
2022-03-08,Perlis,213000,138597,9187
2022-03-08,Pulau Pinang,1469967,712586,51789
2022-03-08,Sabah,1682042,643043,56656
2022-03-08,Sarawak,1618210,648490,49887
2022-03-08,Selangor,5896260,2862919,164812
2022-03-08,Terengganu,367437,202548,17888
2022-03-08,W.P. KualaLumpur,3949842,1968966,90540
2022-03-08,W.P. Labuan,64462,29282,2006
2022-03-08,W.P. Putrajaya,213545,136445,2720
2022-03-09,Johor,2792082,1316423,99092
2022-03-09,Kedah,863802,475500,36455
2022-03-09,Kelantan,335427,196058,19872
2022-03-09,Melaka,662331,322552,24275
2022-03-09,Negeri Sembilan,826021,419618,27636
2022-03-09,Pahang,915058,419027,33791
2022-03-09,Perak,1581115,718353,59261
2022-03-09,Perlis,213574,138162,9169
2022-03-09,Pulau Pinang,1535413,730502,52490
2022-03-09,Sabah,1640657,631888,56117
2022-03-09,Sarawak,1648963,650792,49997
2022-03-09,Selangor,6027186,2899234,167599
2022-03-09,Terengganu,366004,201706,17900
2022-03-09,W.P. KualaLumpur,4191763,2020729,91980
2022-03-09,W.P. Labuan,69318,30333,2033
2022-03-09,W.P. Putrajaya,211893,136338,2748
2022-03-10,Johor,2778505,1324620,98902
2022-03-10,Kedah,852387,471752,36682
2022-03-10,Kelantan,354134,205523,20049
2022-03-10,Melaka,643951,318909,24385
2022-03-10,Negeri Sembilan,782869,411035,27307
2022-03-10,Pahang,915732,423094,33706
2022-03-10,Perak,1491128,700384,57925
2022-03-10,Perlis,217174,140799,9195
2022-03-10,Pulau Pinang,1470078,717729,52117
2022-03-10,Sabah,1649636,639665,56627
2022-03-10,Sarawak,1596559,643328,49649
2022-03-10,Selangor,5839832,2860059,166472
2022-03-10,Terengganu,375630,206838,17791
2022-03-10,W.P. KualaLumpur,3987567,1977063,91272
2022-03-10,W.P. Labuan,70108,30582,2007
2022-03-10,W.P. Putrajaya,209797,134960,2726
2022-03-11,Johor,2864965,1366621,94387
2022-03-11,Kedah,818076,457570,27299
2022-03-11,Kelantan,312566,189459,11505
2022-03-11,Melaka,695880,338877,24361
2022-03-11,Negeri Sembilan,847480,439218,27202
2022-03-11,Pahang,993811,453344,33179
2022-03-11,Perak,1590861,744901,58394
2022-03-11,Perlis,231739,147646,9027
2022-03-11,Pulau Pinang,1588954,751957,52431
2022-03-11,Sabah,1636011,641361,56240
2022-03-11,Sarawak,1666393,659437,49905
2022-03-11,Selangor,6237421,2992428,165073
2022-03-11,Terengganu,299393,179526,9773
2022-03-11,W.P. KualaLumpur,4319197,2085529,90884
2022-03-11,W.P. Labuan,73867,31780,1963
2022-03-11,W.P. Putrajaya,235502,148161,2663
2022-03-12,Johor,3708070,1612542,82084
2022-03-12,Kedah,863013,476244,32460
2022-03-12,Kelantan,350417,203066,17397
2022-03-12,Melaka,735169,347032,21680
2022-03-12,Negeri Sembilan,859141,445493,24327
2022-03-12,Pahang,1006441,457871,29164
2022-03-12,Perak,1642519,757679,53669
2022-03-12,Perlis,208201,131530,7915
2022-03-12,Pulau Pinang,1610525,731926,45957
2022-03-12,Sabah,1661726,632775,49679
2022-03-12,Sarawak,1730410,652737,43033
2022-03-12,Selangor,6380692,2963805,140994
2022-03-12,Terengganu,364428,203408,15038
2022-03-12,W.P. KualaLumpur,4383664,2053306,74240
2022-03-12,W.P. Labuan,68134,29735,1638
2022-03-12,W.P. Putrajaya,214147,138359,1802
2022-03-13,Johor,2957005,1334017,73291
2022-03-13,Kedah,905898,493889,33057
2022-03-13,Kelantan,347862,204840,19480
2022-03-13,Melaka,679118,329944,15948
2022-03-13,Negeri Sembilan,821328,432891,18089
2022-03-13,Pahang,918703,436284,21278
2022-03-13,Perak,1499499,713477,37602
2022-03-13,Perlis,173293,109307,5530
2022-03-13,Pulau Pinang,1413401,663722,32564
2022-03-13,Sabah,1590275,609979,38302
2022-03-13,Sarawak,1643720,632129,31134
2022-03-13,Selangor,5989610,2818068,103361
2022-03-13,Terengganu,372014,209262,17448
2022-03-13,W.P. KualaLumpur,4126530,1975390,55609
2022-03-13,W.P. Labuan,64209,28522,1247
2022-03-13,W.P. Putrajaya,222065,145391,1543
2022-03-14,Johor,2669085,1295916,94475
2022-03-14,Kedah,807978,458210,35329
2022-03-14,Kelantan,337958,198594,19726
2022-03-14,Melaka,656545,324268,23710
2022-03-14,Negeri Sembilan,773884,409329,26346
2022-03-14,Pahang,926473,428865,33028
2022-03-14,Perak,1521753,716307,56787
2022-03-14,Perlis,206035,137028,8826
2022-03-14,Pulau Pinang,1465145,714047,50872
2022-03-14,Sabah,1613115,632680,55041
2022-03-14,Sarawak,1489865,617183,47728
2022-03-14,Selangor,5604662,2789738,160646
2022-03-14,Terengganu,351735,199434,17630
2022-03-14,W.P. KualaLumpur,3841771,1927093,88939
2022-03-14,W.P. Labuan,68092,30053,2005
2022-03-14,W.P. Putrajaya,201088,130635,2688
2022-03-15,Johor,2583773,1268362,95409
2022-03-15,Kedah,826278,463362,35634
2022-03-15,Kelantan,334096,196525,19530
2022-03-15,Melaka,650679,321555,24034
2022-03-15,Negeri Sembilan,744645,396778,26597
2022-03-15,Pahang,900044,418462,33435
2022-03-15,Perak,1520453,710736,58394
2022-03-15,Perlis,209006,137817,9023
2022-03-15,Pulau Pinang,1457568,712624,51624
2022-03-15,Sabah,1597101,628869,55605
2022-03-15,Sarawak,1459896,608428,47647
2022-03-15,Selangor,5695356,2816169,164869
2022-03-15,Terengganu,353145,199124,17761
2022-03-15,W.P. KualaLumpur,3944191,1960082,91114
2022-03-15,W.P. Labuan,68858,30563,2017
2022-03-15,W.P. Putrajaya,210702,135303,2715
2022-03-16,Johor,2808812,1321082,97385
2022-03-16,Kedah,809387,460397,35632
2022-03-16,Kelantan,330387,194854,19341
2022-03-16,Melaka,683488,330421,24427
2022-03-16,Negeri Sembilan,800973,415273,27183
2022-03-16,Pahang,931120,427478,33724
2022-03-16,Perak,1521232,708972,58348
2022-03-16,Perlis,204382,134587,9148
2022-03-16,Pulau Pinang,1443263,708023,51464
2022-03-16,Sabah,1630171,634255,55668
2022-03-16,Sarawak,1624912,643218,49280
2022-03-16,Selangor,5841647,2860729,165356
2022-03-16,Terengganu,351873,198776,17703
2022-03-16,W.P. KualaLumpur,4069397,1989402,91278
2022-03-16,W.P. Labuan,70467,30962,2017
2022-03-16,W.P. Putrajaya,210819,136604,2746
2022-03-17,Johor,2660252,1294272,96449
2022-03-17,Kedah,793409,454017,35730
2022-03-17,Kelantan,328789,195670,19226
2022-03-17,Melaka,648426,323325,24505
2022-03-17,Negeri Sembilan,760322,407111,27124
2022-03-17,Pahang,907154,427379,33714
2022-03-17,Perak,1476856,703635,58601
2022-03-17,Perlis,208651,138173,9070
2022-03-17,Pulau Pinang,1417524,706123,51525
2022-03-17,Sabah,1607302,632268,55709
2022-03-17,Sarawak,1539860,633958,49050
2022-03-17,Selangor,5651566,2824028,164742
2022-03-17,Terengganu,343553,196655,17226
2022-03-17,W.P. KualaLumpur,3881373,1944216,90841
2022-03-17,W.P. Labuan,69505,30856,2020
2022-03-17,W.P. Putrajaya,208958,134415,2703
2022-03-18,Johor,2816053,1335380,92077
2022-03-18,Kedah,808941,458366,26811
2022-03-18,Kelantan,299354,183155,10878
2022-03-18,Melaka,718901,349354,24257
2022-03-18,Negeri Sembilan,852122,444006,26956
2022-03-18,Pahang,1013621,465273,32877
2022-03-18,Perak,1629289,759088,58668
2022-03-18,Perlis,231447,149372,8866
2022-03-18,Pulau Pinang,1582826,757070,51836
2022-03-18,Sabah,1633229,641882,55164
2022-03-18,Sarawak,1529188,632664,48460
2022-03-18,Selangor,6281613,3037064,164051
2022-03-18,Terengganu,284089,172201,9358
2022-03-18,W.P. KualaLumpur,4370577,2111174,90557
2022-03-18,W.P. Labuan,74124,32132,1965
2022-03-18,W.P. Putrajaya,244810,153402,2685
2022-03-19,Johor,2965428,1354469,86982
2022-03-19,Kedah,854503,475861,31928
2022-03-19,Kelantan,328560,192545,16466
2022-03-19,Melaka,764931,359137,21732
2022-03-19,Negeri Sembilan,903967,462993,24567
2022-03-19,Pahang,1045484,472682,29098
2022-03-19,Perak,1696311,771160,53635
2022-03-19,Perlis,210643,133810,7888
2022-03-19,Pulau Pinang,1604718,737188,45449
2022-03-19,Sabah,1597152,617839,48499
2022-03-19,Sarawak,1684077,645092,42494
2022-03-19,Selangor,6596785,3061573,141055
2022-03-19,Terengganu,363343,203030,14588
2022-03-19,W.P. KualaLumpur,4489364,2108955,74449
2022-03-19,W.P. Labuan,71746,30883,1659
2022-03-19,W.P. Putrajaya,232805,148813,1812
2022-03-20,Johor,3026803,1334757,74190
2022-03-20,Kedah,908856,500145,32840
2022-03-20,Kelantan,351560,207500,19119
2022-03-20,Melaka,677938,327192,15897
2022-03-20,Negeri Sembilan,853957,441334,18196
2022-03-20,Pahang,909523,432573,21080
2022-03-20,Perak,1542493,724491,37925
2022-03-20,Perlis,174854,110480,5556
2022-03-20,Pulau Pinang,1458403,680594,32870
2022-03-20,Sabah,1565197,604310,37098
2022-03-20,Sarawak,1615838,630678,31009
2022-03-20,Selangor,6236032,2915421,103945
2022-03-20,Terengganu,388408,216872,17372
2022-03-20,W.P. KualaLumpur,4238224,2028634,55825
2022-03-20,W.P. Labuan,65159,29149,1244
2022-03-20,W.P. Putrajaya,236157,152779,1596
2022-03-21,Johor,2634249,1290608,95611
2022-03-21,Kedah,802468,462054,35575
2022-03-21,Kelantan,305255,186387,19055
2022-03-21,Melaka,626085,314574,23800
2022-03-21,Negeri Sembilan,790967,414945,26828
2022-03-21,Pahang,890586,421402,33515
2022-03-21,Perak,1480066,702896,56974
2022-03-21,Perlis,203593,134471,8899
2022-03-21,Pulau Pinang,1405233,702370,50180
2022-03-21,Sabah,1533153,621297,54557
2022-03-21,Sarawak,1448142,614284,48265
2022-03-21,Selangor,5783548,2863336,161807
2022-03-21,Terengganu,339694,196788,17458
2022-03-21,W.P. KualaLumpur,3960198,1969094,89622
2022-03-21,W.P. Labuan,67672,30621,2020
2022-03-21,W.P. Putrajaya,211118,135989,2778
2022-03-22,Johor,2620162,1291806,96950
2022-03-22,Kedah,792699,458233,36000
2022-03-22,Kelantan,300590,182929,19000
2022-03-22,Melaka,618604,315199,24147
2022-03-22,Negeri Sembilan,772656,409599,27108
2022-03-22,Pahang,848995,408496,33693
2022-03-22,Perak,1500862,707968,58888
2022-03-22,Perlis,209277,139274,9228
2022-03-22,Pulau Pinang,1452411,722171,51668
2022-03-22,Sabah,1506890,615484,55535
2022-03-22,Sarawak,1493337,623412,49406
2022-03-22,Selangor,5627521,2828093,165335
2022-03-22,Terengganu,335519,193506,17436
2022-03-22,W.P. KualaLumpur,3893323,1952653,91471
2022-03-22,W.P. Labuan,68846,31055,2053
2022-03-22,W.P. Putrajaya,210142,135937,2746
2022-03-23,Johor,2545493,1168296,70583
2022-03-23,Kedah,768177,448370,35885
2022-03-23,Kelantan,299254,182077,18804
2022-03-23,Melaka,667243,328871,24481
2022-03-23,Negeri Sembilan,778748,413636,27405
2022-03-23,Pahang,876105,416436,33880
2022-03-23,Perak,1462933,698569,58641
2022-03-23,Perlis,200254,134906,9115
2022-03-23,Pulau Pinang,1452547,720270,52046
2022-03-23,Sabah,1555429,625926,56134
2022-03-23,Sarawak,1546690,630812,49764
2022-03-23,Selangor,5787441,2882155,166306
2022-03-23,Terengganu,337068,195400,17567
2022-03-23,W.P. KualaLumpur,4089710,2008536,92042
2022-03-23,W.P. Labuan,71469,32203,2060
2022-03-23,W.P. Putrajaya,208781,136758,2751
2022-03-24,Johor,2562169,1272947,97187
2022-03-24,Kedah,797846,458605,36334
